image_file,image_width,image_height,aspect_ratio,analysis_width,analysis_height,foreground_ratio,bg_type,layout_mode,component_count,largest_component_ratio,second_component_ratio,has_scale_bar,has_overlay_text,border_brightness_mean,border_brightness_std,problem_score,bg_color_r,bg_color_g,bg_color_b,foreground_ratio_bin
data/raw/images/БП12-Г01-7210_orig.jpg,1080,669,1.6143497757847534,160,99,0.5351641414141414,light_photo,single_object,4,0.33907828282828284,0.1475378787878788,0,1,244.7236164736165,32.848854133667274,0.7789322599900369,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г01-7211_orig.jpg,1080,449,2.4053452115812917,160,67,0.5259328358208956,light_photo,multi_view,4,0.24281716417910448,0.23908582089552238,0,0,247.45714023494858,26.96388147332646,1.477693432376011,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г01-7212_orig.jpg,1080,662,1.6314199395770392,160,98,0.2996173469387755,white_uniform,single_object,5,0.10573979591836735,0.10318877551020408,0,0,253.49612403100778,13.00038866967316,0.48945076418125716,255.0,255.0,255.0,0.15_0.30
data/raw/images/БП12-Г01-7213_orig.jpg,1080,687,1.5720524017467248,160,102,0.3200367647058823,white_uniform,single_object,5,0.10631127450980392,0.1048406862745098,0,0,252.94672391857503,13.268739563916492,0.452382027895916,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г01-7262_orig.jpg,1080,1801,0.5996668517490283,96,160,0.3515625,white_uniform,single_object,5,0.14720052083333332,0.1458984375,0,0,252.75944010416669,12.415686476931556,0.5113810250576907,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г01-7263_orig.jpg,837,1920,0.4359375,70,160,0.4669642857142857,light_photo,multi_view,4,0.20285714285714285,0.1994642857142857,0,0,248.19266304347826,27.684714307971404,1.430256394532352,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г01-7271_orig.jpg,1080,662,1.6314199395770392,160,98,0.3392857142857143,light_photo,single_object,4,0.12232142857142857,0.11632653061224489,0,0,247.37508074935403,33.465307319296514,0.48945076418125716,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г01-7274_orig.jpg,1080,1538,0.7022106631989596,112,160,0.5214285714285715,light_photo,multi_view,5,0.23699776785714285,0.23270089285714285,0,0,243.89430147058823,39.127730962475454,0.9535218299473239,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г01-7738_orig.jpg,841,1920,0.43802083333333336,70,160,0.39723214285714287,white_uniform,multi_view,5,0.17910714285714285,0.16794642857142858,0,0,253.19239130434784,10.286382470527366,1.4254888050488792,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г01-7742_orig.jpg,1080,1888,0.5720338983050848,92,160,0.30421195652173916,light_photo,single_object,5,0.11290760869565217,0.10584239130434783,0,0,250.87409060846562,20.533649926905696,0.5585570265871805,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г01-7754_orig.jpg,1080,751,1.4380825565912116,160,111,0.42899774774774774,white_uniform,multi_view,5,0.20304054054054055,0.20135135135135135,0,0,251.42681426814264,15.393373565002284,0.9633106683541306,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г01-7762_orig.jpg,1033,1920,0.5380208333333333,86,160,0.40109011627906976,white_uniform,multi_view,4,0.18372093023255814,0.1803779069767442,0,1,254.15557249322495,7.951175749483286,1.519857995902189,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г01-7977_orig.jpg,1061,1920,0.5526041666666667,88,160,0.37073863636363635,white_uniform,multi_view,5,0.16441761363636365,0.16058238636363636,0,1,252.07778897849465,15.00988128668632,1.4931133264078442,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г01-8799_orig.jpg,1080,1416,0.7627118644067796,122,160,0.4537909836065574,white_uniform,multi_view,4,0.17074795081967212,0.16649590163934427,0,1,253.83798758865248,8.130621229928149,1.1708749541353998,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г01-8837_orig.jpg,1080,464,2.3275862068965516,160,69,0.44356884057971013,light_photo,single_object,5,0.1559782608695652,0.15371376811594203,0,0,243.91566593886463,37.777947963678926,0.8448317678920101,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г01-8844_orig.jpg,1080,880,1.2272727272727273,160,130,0.42110576923076926,light_photo,multi_view,4,0.1701923076923077,0.16014423076923076,0,1,242.78678160919537,38.499079299164286,1.1047944126460132,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г02-1422_orig.jpg,757,1920,0.39427083333333335,63,160,0.5027777777777778,light_photo,multi_view,4,0.204265873015873,0.20188492063492064,0,0,248.08155829596413,26.157328291160667,1.5307172115843783,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г02-1735_orig.jpg,1080,1020,1.0588235294117647,160,151,0.3242135761589404,white_uniform,single_object,5,0.1443294701986755,0.13961092715231788,0,0,253.1065112540193,9.874159012084295,0.05715841383994862,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г02-2581_orig.jpg,1080,407,2.6535626535626538,160,60,0.3365625,light_photo,single_object,4,0.14072916666666666,0.13645833333333332,0,0,248.5154356060606,20.354162558534245,0.9759031346756705,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г02-2655_orig.jpg,1080,591,1.8274111675126903,160,88,0.33984375,white_uniform,single_object,4,0.15639204545454546,0.15227272727272728,0,0,253.0499831989247,10.72471627084929,0.6029003027121671,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г02-2723_orig.jpg,1080,440,2.4545454545454546,160,65,0.35875,light_photo,multi_view,3,0.17096153846153847,0.16625,0,0,250.3873148148148,20.287135273482928,1.4979415932059585,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г02-2791_orig.jpg,1080,523,2.0650095602294454,160,77,0.3788149350649351,light_photo,single_object,5,0.13287337662337662,0.12970779220779222,0,0,242.3669127988748,40.719401576285385,0.7251348560533424,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г02-3656_orig.jpg,1080,1076,1.003717472118959,160,159,0.24052672955974844,white_uniform,single_object,6,0.10208333333333333,0.08632075471698113,0,0,254.36128526645768,6.727304087943684,0.0037105793965355534,255.0,255.0,255.0,0.15_0.30
data/raw/images/БП12-Г02-3659_orig.jpg,1080,1100,0.9818181818181818,157,160,0.24920382165605096,white_uniform,single_object,5,0.09645700636942675,0.09255573248407643,0,1,253.19124605678235,11.657721918370957,0.31834913866819653,255.0,255.0,255.0,0.15_0.30
data/raw/images/БП12-Г02-3807_orig.jpg,992,1920,0.5166666666666667,83,160,0.2813253012048193,white_uniform,single_object,4,0.20384036144578313,0.05579819277108434,0,0,252.06584362139918,17.267680528020993,0.6603573577369544,255.0,255.0,255.0,0.15_0.30
data/raw/images/БП12-Г02-3865_orig.jpg,1080,1120,0.9642857142857143,154,160,0.24330357142857142,light_photo,single_object,7,0.05430194805194805,0.049391233766233764,0,0,249.17343418259026,26.270256367780185,0.03636764417087483,255.0,255.0,255.0,0.15_0.30
data/raw/images/БП12-Г02-3866_orig.jpg,1080,669,1.6143497757847534,160,99,0.3491161616161616,white_uniform,single_object,4,0.14292929292929293,0.14059343434343435,0,0,252.51383526383526,17.177533125519226,0.4789322599900369,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г02-3927_orig.jpg,1080,748,1.4438502673796791,160,111,0.33153153153153153,white_uniform,single_object,4,0.14842342342342343,0.14301801801801803,0,0,253.46133148831487,14.28171004934549,0.36731334214378814,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г02-3983_orig.jpg,1080,498,2.1686746987951806,160,74,0.3143581081081081,white_uniform,single_object,5,0.13184121621621622,0.13099662162162162,0,0,252.56152065527064,13.141701226454828,0.7741162430936124,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г02-3984_orig.jpg,1080,1718,0.6286379511059371,101,160,0.40290841584158416,white_uniform,single_object,4,0.16150990099009901,0.15538366336633663,0,0,253.87579821200515,11.624666950343483,0.46419978242593535,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г02-4011_orig.jpg,982,1920,0.5114583333333333,82,160,0.42591463414634145,white_uniform,multi_view,4,0.1846798780487805,0.18376524390243903,0,1,252.35597451790633,15.9563252051533,1.5704891566673613,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г02-4183_orig.jpg,929,1920,0.48385416666666664,77,160,0.1898538961038961,white_uniform,single_object,4,0.10909090909090909,0.05113636363636364,0,0,254.34194796061882,6.05583652193603,0.7259717262079888,255.0,255.0,255.0,0.15_0.30
data/raw/images/БП12-Г02-4189_orig.jpg,1077,1920,0.5609375,90,160,0.2076388888888889,white_uniform,single_object,5,0.08861111111111111,0.07854166666666666,0,0,253.0031666666667,13.514132149346477,0.5781457878654387,255.0,255.0,255.0,0.15_0.30
data/raw/images/БП12-Г02-4190_orig.jpg,654,1920,0.340625,54,160,0.3375,white_uniform,single_object,4,0.15081018518518519,0.13842592592592592,0,0,252.73666277258567,9.982344256674356,1.0769731135646285,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г02-4243_orig.jpg,1080,987,1.094224924012158,160,146,0.3738441780821918,light_photo,single_object,5,0.12773972602739725,0.12255993150684931,0,0,249.92381535947712,22.838905129466013,0.09004628068478374,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г02-4257_orig.jpg,1080,1748,0.6178489702517163,99,160,0.24191919191919192,white_uniform,single_object,5,0.16698232323232323,0.047095959595959594,0,0,251.74879343629343,17.949715445662086,0.48151123609721536,255.0,255.0,255.0,0.15_0.30
data/raw/images/БП12-Г02-4270_orig.jpg,938,1920,0.48854166666666665,78,160,0.2169070512820513,white_uniform,single_object,5,0.08926282051282051,0.0890224358974359,0,0,253.56074929971987,9.314064367939912,0.7163305160156026,255.0,255.0,255.0,0.15_0.30
data/raw/images/БП12-Г02-4540_orig.jpg,634,1920,0.3302083333333333,53,160,0.3866745283018868,white_uniform,multi_view,4,0.1714622641509434,0.1661556603773585,0,0,253.02455007824724,11.547884185701545,1.7080315105846013,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г02-4708_orig.jpg,1080,1657,0.651780325890163,104,160,0.29609375,white_uniform,single_object,5,0.11754807692307692,0.11664663461538462,0,0,251.6146622474748,17.047579136665004,0.42804769730829745,255.0,255.0,255.0,0.15_0.30
data/raw/images/БП12-Г02-4758_orig.jpg,1080,1454,0.7427785419532325,119,160,0.2215861344537815,white_uniform,single_object,5,0.09275210084033614,0.08734243697478991,0,0,253.53524492234172,9.128005924857112,0.2973573379751993,255.0,255.0,255.0,0.15_0.30
data/raw/images/БП12-Г02-5150_orig.jpg,793,1920,0.41302083333333334,66,160,0.38314393939393937,white_uniform,single_object,4,0.14763257575757577,0.12547348484848486,0,0,252.96183628318585,10.8071481256789,0.8842572433869792,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г02-5226_orig.jpg,1080,218,4.954128440366972,160,32,0.321875,dark_or_complex,single_object,4,0.1296875,0.1162109375,1,0,35.189778645833336,81.13796032968428,2.3002212573291763,0.0,0.0,0.0,ge_0.30
data/raw/images/БП12-Г02-5243_orig.jpg,543,1920,0.2828125,45,160,0.39069444444444446,light_photo,multi_view,5,0.1622222222222222,0.16069444444444445,0,0,249.04156504065043,21.017132319566855,1.8629711450878919,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г02-5276_orig.jpg,895,1920,0.4661458333333333,75,160,0.30666666666666664,white_uniform,single_object,6,0.12175,0.11925,0,0,252.9475177304965,11.805677391028148,0.7632567467469719,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г02-5372_orig.jpg,1080,438,2.4657534246575343,160,65,0.39115384615384613,white_uniform,multi_view,3,0.1701923076923077,0.1698076923076923,0,0,252.02518518518517,13.939318943909255,1.5024974097418191,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г02-6877_orig.jpg,1080,714,1.5126050420168067,160,106,0.35247641509433963,light_photo,single_object,7,0.11025943396226415,0.10412735849056604,0,1,247.90578007518798,29.096075944119203,0.713833357778681,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г02-8020_orig.jpg,1011,1920,0.5265625,84,160,0.3361607142857143,light_photo,single_object,6,0.07485119047619047,0.0724702380952381,0,0,244.8352117486339,38.37019190346004,0.6413852460013557,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Г02-8137_orig.jpg,1029,1920,0.5359375,86,160,0.3699127906976744,white_uniform,single_object,5,0.14665697674418604,0.14534883720930233,0,1,252.6146680216802,12.389158770426743,0.9237377291877777,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Т01-8069_orig.jpg,1080,1858,0.581270182992465,93,160,0.48803763440860215,light_photo,multi_view,4,0.22600806451612904,0.22076612903225806,0,0,250.47826086956522,20.649834021341054,1.1425395992555183,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Т01-8071_orig.jpg,1080,1240,0.8709677419354839,139,160,0.30157374100719425,white_uniform,single_object,5,0.11636690647482015,0.10732913669064748,0,0,252.75627090301003,12.602978185816964,0.13815033848081718,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Т01-8073_orig.jpg,1080,1246,0.8667736757624398,139,160,0.3642985611510791,white_uniform,single_object,5,0.14842625899280576,0.14577338129496403,0,1,252.55197881828315,13.145773249049256,0.44297737922913305,255.0,255.0,255.0,ge_0.30
data/raw/images/БП12-Т01-8074_orig.jpg,920,1920,0.4791666666666667,77,160,0.2382305194805195,white_uniform,single_object,6,0.09082792207792208,0.09042207792207792,0,0,251.80995077355834,15.434944064133525,0.7357067949787413,255.0,255.0,255.0,0.15_0.30
data/raw/images/БП12-Т02-7986_orig.jpg,1080,499,2.164328657314629,160,74,0.3712837837837838,white_uniform,single_object,4,0.15912162162162163,0.15684121621621622,0,0,254.14449786324786,6.398760118278969,0.7721102243667467,255.0,255.0,255.0,ge_0.30
data/raw/images/Заг11-ш01-Г01-055_orig.jpg,9684,6166,1.5705481673694452,160,102,0.19926470588235295,white_uniform,single_object,6,0.07199754901960784,0.06887254901960785,0,0,254.987356870229,0.2271682602063201,0.4514247096118534,255.0,255.0,255.0,0.15_0.30
data/raw/images/Заг11-ш01-Г02-067_orig.jpg,8632,5536,1.5592485549132948,160,103,0.26359223300970874,white_uniform,single_object,5,0.09010922330097088,0.08883495145631068,0,0,255.0,0.0,0.44420400964046514,255.0,255.0,255.0,0.15_0.30
data/raw/images/Заг11-ш01-Г02-068_orig.jpg,6942,12475,0.5564729458917835,89,160,0.2273174157303371,white_uniform,single_object,6,0.05182584269662922,0.05105337078651685,0,0,254.93741633199463,2.4236878241024518,0.5861367241979879,255.0,255.0,255.0,0.15_0.30
data/raw/images/Заг11-ш01-Г03-145_orig.jpg,7508,12510,0.6001598721023181,96,160,0.2138671875,white_uniform,single_object,6,0.05416666666666667,0.0533203125,0,0,254.96573893229169,1.465345199092478,0.5105592057545574,255.0,255.0,255.0,0.15_0.30
data/raw/images/Заг11-ш02-Г02-242_orig.jpg,10140,6898,1.4699913018266164,160,109,0.242947247706422,white_uniform,single_object,5,0.07477064220183487,0.07282110091743119,0,0,254.9824194547708,0.7077459049855571,0.38525648364838794,255.0,255.0,255.0,0.15_0.30
data/raw/images/Заг11-ш02-Г02-246_orig.jpg,8072,5472,1.4751461988304093,160,108,0.22604166666666667,white_uniform,single_object,5,0.09861111111111111,0.09849537037037037,0,0,255.0,0.0,0.38875710273105846,255.0,255.0,255.0,0.15_0.30
data/raw/images/Заг11-ш02-Г04-279_orig.jpg,9168,6478,1.4152516208706392,160,113,0.3422013274336283,white_uniform,single_object,5,0.13932522123893806,0.13744469026548672,0,0,255.0,0.0,0.34730733922324625,255.0,255.0,255.0,ge_0.30
data/raw/images/КБ-2014-Р1-0094_orig.jpg,7610,6174,1.2325882734045999,160,130,0.48009615384615384,light_photo,multi_view,4,0.21072115384615384,0.2,0,1,242.90208333333334,40.12589163579756,1.1091162457936268,255.0,255.0,255.0,ge_0.30
data/raw/images/КБ-2014-Р1-0131_orig.jpg,9665,4790,2.0177453027139873,160,79,0.3780854430379747,dark_or_complex,single_object,6,0.15150316455696203,0.1509493670886076,0,0,19.70842050209205,49.15195540250789,1.1019807012374703,0.0,0.0,0.0,ge_0.30
data/raw/images/КБ-2014-Р1-0222_orig.jpg,5205,2059,2.5279261777561923,160,63,0.2802579365079365,light_photo,single_object,8,0.0869047619047619,0.05992063492063492,0,1,243.48505231689091,33.82309797220271,1.2273992740212798,255.0,255.0,255.0,0.15_0.30
data/raw/images/КБ-2014-Р1-0247_orig.jpg,7457,3921,1.9018107625605714,160,84,0.31748511904761906,dark_or_complex,single_object,6,0.12805059523809523,0.12544642857142857,0,0,12.092213114754099,38.05141986994069,1.0428064652514633,0.0,0.0,0.0,ge_0.30
data/raw/images/КБ-2014-Р1-0281_orig.jpg,6265,10328,0.6066034082106894,97,160,0.4699742268041237,dark_or_complex,multi_view,6,0.1999355670103093,0.18801546391752577,0,0,14.554961089494164,42.633252931757774,1.4998800651963098,0.0,0.0,0.0,ge_0.30
data/raw/images/КБ-2014-Р1-0320_orig.jpg,3917,11063,0.35406309319352797,57,160,0.3089912280701754,white_uniform,single_object,4,0.14298245614035088,0.12894736842105264,0,0,252.92857142857142,10.346191042143744,1.0382801523690797,255.0,255.0,255.0,ge_0.30
data/raw/images/КБ-2014-Р1-0378_orig.jpg,9487,3580,2.65,160,60,0.3722916666666667,white_uniform,multi_view,4,0.175625,0.17322916666666666,0,0,251.89375,12.876578017569361,1.5745596399981308,255.0,255.0,255.0,ge_0.30
data/raw/images/КБ-2014-Р1-0400_orig.jpg,6846,3486,1.963855421686747,160,81,0.2534722222222222,white_uniform,single_object,6,0.1111111111111111,0.0941358024691358,0,0,252.76875864453663,12.259645490984447,0.6749095930101644,255.0,255.0,255.0,0.15_0.30
data/raw/images/КБ-2014-Р1-0426_orig.jpg,4070,9034,0.45052025680761565,72,160,0.4471354166666667,dark_or_complex,single_object,6,0.15538194444444445,0.14991319444444445,0,0,17.287176724137932,47.22164318999918,1.197352237777909,0.0,0.0,0.0,ge_0.30
data/raw/images/КБ-2014-Р1-0427_orig.jpg,8357,8991,0.9294850405961517,149,160,0.31291946308724833,white_uniform,single_object,6,0.09421140939597315,0.08800335570469799,0,0,252.23503236245955,15.393302094115255,0.07312456598333678,255.0,255.0,255.0,ge_0.30
data/raw/images/КБ-2014-Р1-0446_orig.jpg,4397,8223,0.534719688678098,86,160,0.34542151162790696,white_uniform,single_object,5,0.13953488372093023,0.13611918604651163,0,0,252.08841463414635,12.187258770880502,0.6260126157900853,255.0,255.0,255.0,ge_0.30
data/raw/images/КБ-2014-Р1-0547_orig.jpg,10018,8029,1.2477269896624736,160,128,0.188037109375,white_uniform,single_object,7,0.04619140625,0.0443359375,0,0,251.70580150462968,16.01965141283793,0.2213234877328782,255.0,255.0,255.0,0.15_0.30
data/raw/images/КБ-2014-Р1-0679_orig.jpg,7056,8427,0.837308650765397,134,160,0.24104477611940298,white_uniform,single_object,6,0.07933768656716418,0.07294776119402985,0,1,253.94409013605443,7.164792148840968,0.4775625180857261,255.0,255.0,255.0,0.15_0.30
data/raw/images/КБ-2014-Р1-0716_orig.jpg,4640,8516,0.5448567402536402,87,160,0.48455459770114945,dark_or_complex,multi_view,6,0.19030172413793103,0.18951149425287356,0,0,35.76543522267207,74.65322591344774,1.6072323807930693,0.0,0.0,0.0,ge_0.30
data/raw/images/КБ-2014-Р1-0718_orig.jpg,3234,4851,0.6666666666666666,107,160,0.335338785046729,white_uniform,single_object,4,0.28095794392523366,0.030782710280373833,0,0,252.71902309612986,12.527906434035216,0.40546510810816444,255.0,255.0,255.0,ge_0.30
data/raw/images/КБ-2014-Р1-0719_orig.jpg,5025,8174,0.6147540983606558,98,160,0.31345663265306123,dark_or_complex,single_object,5,0.1211734693877551,0.1097576530612245,0,0,9.642684108527131,31.23110265469536,0.8865329311969461,0.0,0.0,0.0,ge_0.30
data/raw/images/КБ-2014-Р1-0780_orig.jpg,5594,8952,0.6248882931188561,100,160,0.310125,white_uniform,single_object,4,0.1408125,0.12575,0,0,252.22532051282056,15.597961388268697,0.4701823762298562,255.0,255.0,255.0,ge_0.30
data/raw/images/КБ-2014-Р1-0782_orig.jpg,5144,9454,0.544108313941189,87,160,0.48541666666666666,dark_or_complex,multi_view,6,0.20244252873563218,0.1892241379310345,0,0,16.64423076923077,47.024419178812195,1.6086069454357261,0.0,0.0,0.0,ge_0.30
data/raw/images/КБ-2014-Р1-1032_orig.jpg,4254,9009,0.4721944721944722,76,160,0.35888157894736844,white_uniform,single_object,4,0.16151315789473683,0.14078947368421052,0,0,250.3006709039548,16.9099630346247,0.7503643608912575,255.0,255.0,255.0,ge_0.30
data/raw/images/КБ-2014-Р1-1033_orig.jpg,5038,7427,0.6783358018042278,109,160,0.2653669724770642,white_uniform,single_object,6,0.11697247706422019,0.10407110091743119,0,0,252.60470879801736,11.0556439917616,0.38811283075674097,255.0,255.0,255.0,0.15_0.30
data/raw/images/КБ-2014-Р1-1101_orig.jpg,4480,5629,0.7958784864096642,127,160,0.40457677165354333,white_uniform,single_object,3,0.3130413385826772,0.0764763779527559,0,0,253.84727061556327,6.758216440251583,0.2283087600549958,255.0,255.0,255.0,ge_0.30
data/raw/images/КБ-2014-Р1-1299_orig.jpg,4237,9545,0.44389732844421165,71,160,0.4279049295774648,white_uniform,multi_view,4,0.19630281690140844,0.19375,0,0,251.9803391053391,13.893490372425585,1.4121619855332888,255.0,255.0,255.0,ge_0.30
data/raw/images/КБ-2014-Р1-1304_orig.jpg,5186,9133,0.5678309427351363,91,160,0.4498626373626374,white_uniform,multi_view,4,0.1901098901098901,0.18495879120879122,0,0,251.02714143426294,16.839714493920233,1.165931540593069,255.0,255.0,255.0,ge_0.30
data/raw/images/КБ-2014-Р1-1388_orig.jpg,10830,8477,1.277574613660493,160,125,0.3095,light_photo,single_object,9,0.10485,0.09185,0,1,245.9551900584795,29.595231770187734,0.5449634473866307,255.0,255.0,255.0,ge_0.30
data/raw/images/КБ-2014-Р1-1464_orig.jpg,4747,9800,0.4843877551020408,78,160,0.39831730769230766,white_uniform,single_object,4,0.16514423076923077,0.15673076923076923,0,0,254.26172969187678,5.752085960749893,0.7248695461073453,255.0,255.0,255.0,ge_0.30
data/raw/images/КБ-2014-Р1-1489_orig.jpg,5042,5195,0.9705486044273339,155,160,0.2964112903225806,light_photo,single_object,6,0.09076612903225806,0.09036290322580645,0,0,249.3021164021164,22.012666606108194,0.029893795785462682,255.0,255.0,255.0,0.15_0.30
data/raw/images/КБ-2014-Р1-1508_orig.jpg,10614,8674,1.223656905695181,160,131,0.2633587786259542,white_uniform,single_object,7,0.07924618320610687,0.0751908396946565,0,0,254.48038373424967,5.321780773134781,0.20184383899252867,255.0,255.0,255.0,0.15_0.30
data/raw/images/КБ-2014-Р1-1518_orig.jpg,8529,3211,2.6561818748053567,160,60,0.3128125,light_photo,single_object,4,0.14583333333333334,0.14145833333333332,0,0,249.1114583333333,20.208411777905386,0.9768897062295956,255.0,255.0,255.0,ge_0.30
data/raw/images/КБ-2014-Р1-1539_orig.jpg,4522,8368,0.5403919694072657,86,160,0.39251453488372096,white_uniform,multi_view,4,0.1657703488372093,0.16373546511627907,0,0,252.56283875338752,12.130007651196374,1.2154605334667892,255.0,255.0,255.0,ge_0.30
data/raw/images/КБ-2014-Р1-1540_orig.jpg,5290,8757,0.6040881580449926,97,160,0.45045103092783506,light_photo,multi_view,5,0.18634020618556701,0.177319587628866,0,0,250.68385214007782,18.11270459716673,1.1040351346698793,255.0,255.0,255.0,ge_0.30
data/raw/images/КБ-2014-Р1-1541_orig.jpg,7961,4517,1.762452955501439,160,91,0.39278846153846153,white_uniform,multi_view,4,0.18921703296703296,0.1878434065934066,0,0,252.3043658698539,13.196732058579672,1.166706563433974,255.0,255.0,255.0,ge_0.30
data/raw/images/КБ-2014-Р1-1568_orig.jpg,4898,9441,0.5188009744730431,83,160,0.3718373493975904,white_uniform,single_object,5,0.14495481927710843,0.14427710843373495,0,1,252.96690672153633,10.524727125111475,0.9562349482204036,255.0,255.0,255.0,ge_0.30
data/raw/images/КБ-2014-Р2-0056_orig.jpg,11738,6787,1.7294828348312952,160,93,0.34952956989247314,dark_or_complex,single_object,6,0.1377016129032258,0.135752688172043,0,0,12.610424901185771,37.288178567565524,0.9478224244145215,0.0,0.0,0.0,ge_0.30
data/raw/images/КБ-2014-Р2-0088_orig.jpg,5526,9906,0.5578437310720775,89,160,0.3377106741573034,white_uniform,single_object,4,0.1525983146067416,0.14367977528089887,0,0,250.9929718875502,15.320350409937735,0.5836764076648212,255.0,255.0,255.0,ge_0.30
data/raw/images/КБ-2014-Р2-0091_orig.jpg,4293,9326,0.4603259704053185,74,160,0.31951013513513515,white_uniform,single_object,4,0.1287162162162162,0.1260135135135135,0,0,252.0670405982906,12.361974851327256,0.7758204091437055,255.0,255.0,255.0,ge_0.30
data/raw/images/КБ-2014-Р2-0092_orig.jpg,5083,10393,0.48907918791494276,78,160,0.459775641025641,dark_or_complex,multi_view,6,0.1859775641025641,0.17051282051282052,0,0,9.1578256302521,27.987533552418412,1.7152308641415193,0.0,0.0,0.0,ge_0.30
data/raw/images/КБ-2014-Р2-0094_orig.jpg,5351,10592,0.5051925981873112,81,160,0.43526234567901234,white_uniform,multi_view,4,0.19436728395061728,0.19166666666666668,0,0,251.74965421853392,16.074921294505828,1.2828155398654846,255.0,255.0,255.0,ge_0.30
data/raw/images/КБ-2014-Р2-0127_orig.jpg,4688,9481,0.4944626094293851,79,160,0.4389240506329114,light_photo,multi_view,4,0.1946993670886076,0.18837025316455697,0,0,247.89696652719664,26.0227582084017,1.3042837436611106,255.0,255.0,255.0,ge_0.30
data/raw/images/КБ-2014-Р2-0128_orig.jpg,3526,6223,0.5666077454603888,91,160,0.284271978021978,white_uniform,single_object,8,0.0956043956043956,0.08839285714285715,0,0,251.4312749003984,17.419597508198226,0.5680880216114025,255.0,255.0,255.0,0.15_0.30
data/raw/images/КБ-2014-Р2-0130_orig.jpg,4644,10560,0.43977272727272726,70,160,0.47151785714285716,dark_or_complex,multi_view,6,0.19678571428571429,0.19151785714285716,0,0,26.408967391304348,64.79506888795311,1.8214972144424704,0.0,0.0,0.0,ge_0.30
data/raw/images/КБ-2014-Р2-0132_orig.jpg,4155,7487,0.5549619340189662,89,160,0.44754213483146066,dark_or_complex,multi_view,5,0.18286516853932586,0.16727528089887642,0,0,17.17444779116466,46.52479625276969,1.5888557549411364,0.0,0.0,0.0,ge_0.30
data/raw/images/КБ-2014-Р2-0133_orig.jpg,3785,7789,0.48594171267171654,78,160,0.3076923076923077,white_uniform,single_object,4,0.12475961538461539,0.12347756410256411,0,0,251.05882352941177,14.239274113546527,0.7216665950483994,255.0,255.0,255.0,ge_0.30
data/raw/images/КБ-2014-Р2-0185_orig.jpg,4199,7924,0.5299091367995962,85,160,0.4211764705882353,light_photo,multi_view,4,0.17705882352941177,0.16367647058823528,0,0,249.57287414965987,22.713556093253985,1.2350497271342482,255.0,255.0,255.0,ge_0.30
data/raw/images/КБ-2014-Р2-0189_orig.jpg,3881,8830,0.43952434881087205,70,160,0.354375,light_photo,single_object,4,0.1492857142857143,0.13883928571428572,0,0,250.63867753623188,18.739352092591766,0.8220621622290993,255.0,255.0,255.0,ge_0.30
data/raw/images/КБ-2014-Р2-0197_orig.jpg,4556,6144,0.7415364583333334,119,160,0.32037815126050423,light_photo,single_object,4,0.12447478991596639,0.12064075630252101,0,0,247.77658303464756,23.282971021302846,0.2990309502604353,255.0,255.0,255.0,ge_0.30
